MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,SELL_COOLDOWN_BARS,STOP_LOSS_PCT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,total_return,max_drawdown,sharpe,trades
10,20,0,0.9,0.25,2,0.15,False,True,23.91952698099995,-16.72724498739796,0.48103130463426896,255
10,20,0,0.8,0.3,3,0.12,False,True,23.436454480439984,-14.647145611653329,0.471753121540641,250
10,20,0,0.7,0.35,3,0.2,False,True,22.33587414677995,-14.913095767649503,0.4467892727749991,258
10,20,0,0.9,0.3,2,0.2,False,True,21.59586013857997,-18.043930009486914,0.4230700578518995,261
10,20,0,0.8,0.3,2,0.15,False,True,20.590865757339984,-17.740513376362454,0.40445549818894977,284
10,20,0,0.7,0.3,2,0.2,False,True,19.96712591583999,-18.24936689039736,0.3904289823252751,276
10,20,0,0.8,0.35,3,0.15,False,True,19.01519127293995,-14.270816161029092,0.3765889657192191,266
10,20,0,0.9,0.3,3,0.2,False,True,19.008648136259943,-15.522433850010145,0.38505324225006193,236
10,20,0,0.8,0.35,2,0.15,False,True,18.897659779060028,-17.412012985469147,0.3691691665586253,265
10,20,0,0.7,0.3,2,0.12,False,True,18.733545750340028,-16.98265994904687,0.3752057562011042,281
10,20,0,0.7,0.35,2,0.15,False,True,17.96907112851995,-17.181838500833592,0.3519237308230179,270
10,20,0,0.9,0.3,3,0.12,False,True,17.20600677327998,-19.405548134297124,0.3433054050090595,239
10,20,0,0.7,0.3,3,0.12,False,True,17.08043209486003,-16.11853509019618,0.3461172395313268,265
5,20,0,0.9,0.3,2,0.12,False,True,16.890227879379992,-15.653571024657303,0.3357348609084795,275
5,20,0,0.8,0.35,2,0.12,False,True,16.59210986397993,-17.683624768278396,0.3276556377518271,303
10,20,0,0.9,0.35,2,0.15,False,True,16.534958130499998,-21.453434398779915,0.3223095804945366,225
10,20,0,0.8,0.25,2,0.12,False,True,16.53490956013999,-17.80621058901214,0.3299166273025923,305
10,20,0,0.8,0.25,2,0.15,False,True,16.492716778780007,-14.688329646653486,0.3304994196716255,266
10,20,0,0.9,0.25,2,0.12,False,True,16.231366588239975,-18.12188830970779,0.32365855811589117,275
5,20,0,0.9,0.35,3,0.12,False,True,14.944423896520048,-13.894985247545296,0.2929447265627041,277
5,20,0,0.9,0.35,3,0.2,False,True,14.944423896520048,-13.894985247545296,0.2929447265627041,277
5,20,0,0.9,0.35,3,0.15,False,True,14.944423896520048,-13.894985247545296,0.2929447265627041,277
10,20,0,0.9,0.25,2,0.2,False,True,14.855544827259937,-18.028559695045747,0.29180349123099153,258
10,20,0,0.8,0.3,2,0.2,False,True,13.230480040600012,-18.503397470953093,0.25217920795262777,286
10,20,0,0.9,0.3,2,0.12,False,True,13.043814580179983,-17.52078183517439,0.25043252958030787,233
10,20,0,0.7,0.35,2,0.2,False,True,12.018643986079958,-17.181838500833592,0.2260584372232012,270
10,20,0,0.8,0.35,2,0.2,False,True,11.747725871460023,-17.82623689726222,0.21992397485419965,264
10,20,0,0.7,0.35,2,0.12,False,True,11.422077740060002,-16.339947461894543,0.21390451398514512,277
10,20,0,0.8,0.25,2,0.2,False,True,10.910238470180007,-17.767929545489068,0.2024918156814165,270
10,20,0,0.8,0.35,3,0.2,False,True,10.632956895479932,-17.425395912616455,0.19564944407717813,264
10,20,0,0.8,0.35,3,0.12,False,True,10.300583455479984,-17.915729842408016,0.18813697898802983,257
10,20,0,0.8,0.3,2,0.12,False,True,10.29484854551996,-17.641523550782143,0.18793189712689362,286
10,20,0,0.9,0.35,2,0.2,False,True,8.880451910439994,-21.453434398779915,0.1565411893683302,222
10,20,0,0.9,0.35,2,0.12,False,True,7.78200504563998,-21.20851300453942,0.13169711658990083,216
5,20,0,0.9,0.35,2,0.12,False,True,6.875634322259994,-21.033269267421787,0.10874134255818195,268
5,20,0,0.9,0.35,2,0.15,False,True,6.875634322259994,-21.033269267421787,0.10874134255818195,268
5,20,0,0.9,0.35,2,0.2,False,True,6.875634322259994,-21.033269267421787,0.10874134255818195,268
10,20,0,0.8,0.35,2,0.12,False,True,3.2390290688600625,-21.224968495910908,0.022913623947498688,267
5,15,0,0.7,0.25,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.25,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.25,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.25,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.25,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.25,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.3,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.3,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.3,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.3,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.2,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.2,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.2,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.2,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.2,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.2,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.3,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.3,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.25,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.25,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.25,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.25,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.3,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.3,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.35,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.35,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.3,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.3,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.35,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.35,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.35,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.3,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.35,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.35,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.2,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.2,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.2,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.2,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.2,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.2,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.25,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.25,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.2,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.3,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.35,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.35,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.35,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.9,0.35,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.2,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.25,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.25,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.25,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.25,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.25,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.3,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.25,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.3,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.3,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.3,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.25,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.25,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.25,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.25,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.3,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.3,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.3,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.3,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.3,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.3,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.35,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.35,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.35,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.35,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.35,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.35,3,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.2,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.2,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.2,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.2,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.8,0.35,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.2,3,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.2,3,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.2,2,0.2,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.2,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.2,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.25,2,0.12,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.25,2,0.15,False,True,0.0,0.0,0.0,0
10,15,0,0.7,0.2,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.3,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.3,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.35,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.35,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.35,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.35,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.35,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.35,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.2,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.2,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.2,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.2,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.2,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.2,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.25,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.25,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.25,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.25,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.25,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.25,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.3,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.3,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.3,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.9,0.3,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.25,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.25,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.25,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.25,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.3,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.3,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.3,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.3,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.3,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.3,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.35,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.35,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.35,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.35,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.35,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.35,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.3,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.3,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.35,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.35,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.35,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.35,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.35,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.7,0.35,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.2,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.2,2,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.2,2,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.2,3,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.2,3,0.15,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.2,3,0.2,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.25,2,0.12,False,True,0.0,0.0,0.0,0
5,15,0,0.8,0.25,2,0.15,False,True,0.0,0.0,0.0,0
