VOL_CONFIRM_RATIO,RSI_BUY_MAX,SURGE_MAX_PCT,SELL_COOLDOWN_BARS,total_return,annual_return,max_drawdown,sharpe,trades,win_rate,final_value
1.0,80,0.3,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,100,0.2,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,85,0.1,5,0.18991292786820024,0.08398413191229315,-0.12324626446175754,0.3983074894455767,139,0.52,1189912.9278682002
1.0,80,0.1,5,0.18991292786820024,0.08398413191229315,-0.12324626446175754,0.3983074894455767,139,0.52,1189912.9278682002
1.0,100,0.1,5,0.18991292786820024,0.08398413191229315,-0.12324626446175754,0.3983074894455767,139,0.52,1189912.9278682002
1.0,70,0.1,5,0.18867460127199975,0.08346079388030025,-0.1326449363996061,0.39377843694141995,133,0.5070422535211268,1188674.6012719998
1.0,70,0.0,3,0.18512103146899958,0.08195736916252816,-0.14670284607597633,0.37954283963513546,142,0.5131578947368421,1185121.0314689996
1.0,70,0.2,3,0.18512103146899958,0.08195736916252816,-0.14670284607597633,0.37954283963513546,142,0.5131578947368421,1185121.0314689996
1.0,70,0.3,3,0.18512103146899958,0.08195736916252816,-0.14670284607597633,0.37954283963513546,142,0.5131578947368421,1185121.0314689996
0.8,80,0.1,1,0.18079488634859933,0.08012382114420213,-0.13865299778905418,0.37123760387706983,183,0.4897959183673469,1180794.8863485993
0.8,85,0.1,1,0.18079488634859933,0.08012382114420213,-0.13865299778905418,0.37123760387706983,183,0.4897959183673469,1180794.8863485993
0.8,100,0.1,1,0.18079488634859933,0.08012382114420213,-0.13865299778905418,0.37123760387706983,183,0.4897959183673469,1180794.8863485993
1.0,75,0.2,2,0.17923722136699968,0.0794627549542688,-0.17786489890553028,0.36404035384399985,139,0.4864864864864865,1179237.2213669997
1.0,70,0.2,2,0.17923722136699968,0.0794627549542688,-0.17786489890553028,0.36404035384399985,139,0.4864864864864865,1179237.2213669997
1.0,70,0.15,2,0.17923722136699968,0.0794627549542688,-0.17786489890553028,0.36404035384399985,139,0.4864864864864865,1179237.2213669997
1.0,75,0.15,2,0.17923722136699968,0.0794627549542688,-0.17786489890553028,0.36404035384399985,139,0.4864864864864865,1179237.2213669997
1.0,75,0.1,5,0.17404539986420003,0.07725598093890129,-0.1324802800894473,0.35955053795237635,135,0.5,1174045.3998642
1.0,75,0.1,2,0.17292043250240013,0.07677712631233757,-0.1509112933613917,0.3508330114836144,137,0.4931506849315068,1172920.4325024001
0.8,70,0.1,1,0.16960660282139947,0.07536512563513176,-0.14261016248902306,0.34525704400303814,177,0.4842105263157895,1169606.6028213995
0.8,75,0.1,1,0.16960660282139947,0.07536512563513176,-0.14261016248902306,0.34525704400303814,177,0.4842105263157895,1169606.6028213995
1.0,75,0.15,3,0.16362555942559986,0.07281120260440166,-0.15847228121908102,0.3307968288905483,142,0.5131578947368421,1163625.5594255999
1.0,70,0.15,3,0.16362555942559986,0.07281120260440166,-0.15847228121908102,0.3307968288905483,142,0.5131578947368421,1163625.5594255999
1.0,80,0.3,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,80,0.2,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,85,0.2,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,75,0.2,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,85,0.3,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,80,0.0,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,75,0.3,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,100,0.3,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,85,0.0,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,75,0.0,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,100,0.0,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,100,0.2,3,0.16326434198180004,0.0726567365532973,-0.15852683751088018,0.32874640146809575,146,0.5,1163264.3419818
1.0,70,0.1,2,0.16322589892419986,0.07264029577960351,-0.16630289344336063,0.3282081822885128,133,0.5070422535211268,1163225.8989241999
1.0,80,0.15,3,0.16168265337379975,0.07198006196301154,-0.16004798205235438,0.32654120591748736,145,0.5256410256410257,1161682.6533737998
1.0,100,0.15,3,0.16168265337379975,0.07198006196301154,-0.16004798205235438,0.32654120591748736,145,0.5256410256410257,1161682.6533737998
1.0,85,0.15,3,0.16168265337379975,0.07198006196301154,-0.16004798205235438,0.32654120591748736,145,0.5256410256410257,1161682.6533737998
1.0,85,0.15,2,0.16132646816759977,0.07182761144013705,-0.19121897511895666,0.32290638656203746,143,0.5064935064935064,1161326.4681675998
1.0,80,0.15,2,0.16132646816759977,0.07182761144013705,-0.19121897511895666,0.32290638656203746,143,0.5064935064935064,1161326.4681675998
1.0,100,0.2,2,0.16132646816759977,0.07182761144013705,-0.19121897511895666,0.32290638656203746,143,0.5064935064935064,1161326.4681675998
1.0,100,0.15,2,0.16132646816759977,0.07182761144013705,-0.19121897511895666,0.32290638656203746,143,0.5064935064935064,1161326.4681675998
1.0,80,0.2,2,0.16132646816759977,0.07182761144013705,-0.19121897511895666,0.32290638656203746,143,0.5064935064935064,1161326.4681675998
1.0,85,0.2,2,0.16132646816759977,0.07182761144013705,-0.19121897511895666,0.32290638656203746,143,0.5064935064935064,1161326.4681675998
1.0,80,0.1,2,0.15680599357099995,0.06989062454197548,-0.16362943633881896,0.3134095839691132,141,0.5131578947368421,1156805.993571
1.0,85,0.1,2,0.15680599357099995,0.06989062454197548,-0.16362943633881896,0.3134095839691132,141,0.5131578947368421,1156805.993571
1.0,100,0.1,2,0.15680599357099995,0.06989062454197548,-0.16362943633881896,0.3134095839691132,141,0.5131578947368421,1156805.993571
0.8,70,0.15,1,0.14343599603199936,0.06413781529042795,-0.16775055749801454,0.28420833083145486,176,0.48936170212765956,1143435.9960319994
0.8,100,0.15,1,0.14343599603199936,0.06413781529042795,-0.16775055749801454,0.28420833083145486,176,0.48936170212765956,1143435.9960319994
0.8,85,0.15,1,0.14343599603199936,0.06413781529042795,-0.16775055749801454,0.28420833083145486,176,0.48936170212765956,1143435.9960319994
0.8,70,0.2,1,0.14343599603199936,0.06413781529042795,-0.16775055749801454,0.28420833083145486,176,0.48936170212765956,1143435.9960319994
0.8,75,0.15,1,0.14343599603199936,0.06413781529042795,-0.16775055749801454,0.28420833083145486,176,0.48936170212765956,1143435.9960319994
0.8,80,0.15,1,0.14343599603199936,0.06413781529042795,-0.16775055749801454,0.28420833083145486,176,0.48936170212765956,1143435.9960319994
0.8,75,0.2,1,0.14308175638139947,0.06398490475944363,-0.16801152768619818,0.28330975196427505,180,0.4791666666666667,1143081.7563813995
0.8,80,0.2,1,0.14308175638139947,0.06398490475944363,-0.16801152768619818,0.28330975196427505,180,0.4791666666666667,1143081.7563813995
0.8,85,0.2,1,0.14308175638139947,0.06398490475944363,-0.16801152768619818,0.28330975196427505,180,0.4791666666666667,1143081.7563813995
0.8,100,0.2,1,0.14308175638139947,0.06398490475944363,-0.16801152768619818,0.28330975196427505,180,0.4791666666666667,1143081.7563813995
1.0,70,0.1,3,0.1413010639305995,0.06321586867959561,-0.15901057125415372,0.2824218312478135,133,0.5070422535211268,1141301.0639305995
1.0,75,0.1,3,0.1315248779654,0.05898227240215803,-0.15949619147215063,0.25833016763975386,135,0.5,1131524.8779654
1.0,85,0.1,3,0.13019776681760048,0.058406054646265915,-0.1605809116254217,0.25560542273718534,139,0.52,1130197.7668176005
1.0,100,0.1,3,0.13019776681760048,0.058406054646265915,-0.1605809116254217,0.25560542273718534,139,0.52,1130197.7668176005
1.0,80,0.1,3,0.13019776681760048,0.058406054646265915,-0.1605809116254217,0.25560542273718534,139,0.52,1130197.7668176005
1.0,80,0.0,2,0.1297698739067996,0.058220190687271245,-0.18813815807106574,0.24947932580447718,144,0.4935064935064935,1129769.8739067996
1.0,100,0.3,2,0.1297698739067996,0.058220190687271245,-0.18813815807106574,0.24947932580447718,144,0.4935064935064935,1129769.8739067996
1.0,85,0.3,2,0.1297698739067996,0.058220190687271245,-0.18813815807106574,0.24947932580447718,144,0.4935064935064935,1129769.8739067996
1.0,85,0.0,2,0.1297698739067996,0.058220190687271245,-0.18813815807106574,0.24947932580447718,144,0.4935064935064935,1129769.8739067996
1.0,100,0.0,2,0.1297698739067996,0.058220190687271245,-0.18813815807106574,0.24947932580447718,144,0.4935064935064935,1129769.8739067996
1.0,80,0.3,2,0.1297698739067996,0.058220190687271245,-0.18813815807106574,0.24947932580447718,144,0.4935064935064935,1129769.8739067996
1.0,75,0.3,2,0.12933908333099958,0.05803302993392001,-0.18829559017445646,0.2485002182126995,141,0.48,1129339.0833309996
1.0,75,0.0,2,0.12933908333099958,0.05803302993392001,-0.18829559017445646,0.2485002182126995,141,0.48,1129339.0833309996
1.0,70,0.0,2,0.12933908333099958,0.05803302993392001,-0.18829559017445646,0.2485002182126995,141,0.48,1129339.0833309996
1.0,70,0.3,2,0.12933908333099958,0.05803302993392001,-0.18829559017445646,0.2485002182126995,141,0.48,1129339.0833309996
0.8,80,0.3,1,0.12206354340459988,0.05486630613998411,-0.1592952249463158,0.23363910489288173,187,0.5,1122063.5434046
0.8,85,0.3,1,0.12206354340459988,0.05486630613998411,-0.1592952249463158,0.23363910489288173,187,0.5,1122063.5434046
0.8,100,0.3,1,0.12206354340459988,0.05486630613998411,-0.1592952249463158,0.23363910489288173,187,0.5,1122063.5434046
0.8,85,0.0,1,0.12206354340459988,0.05486630613998411,-0.1592952249463158,0.23363910489288173,187,0.5,1122063.5434046
0.8,80,0.0,1,0.12206354340459988,0.05486630613998411,-0.1592952249463158,0.23363910489288173,187,0.5,1122063.5434046
0.8,100,0.0,1,0.12206354340459988,0.05486630613998411,-0.1592952249463158,0.23363910489288173,187,0.5,1122063.5434046
0.8,75,0.3,1,0.11248372833840037,0.0506797920862847,-0.16523987379617985,0.21090057276231247,180,0.4895833333333333,1112483.7283384004
0.8,70,0.0,1,0.11248372833840037,0.0506797920862847,-0.16523987379617985,0.21090057276231247,180,0.4895833333333333,1112483.7283384004
0.8,75,0.0,1,0.11248372833840037,0.0506797920862847,-0.16523987379617985,0.21090057276231247,180,0.4895833333333333,1112483.7283384004
0.8,70,0.3,1,0.11248372833840037,0.0506797920862847,-0.16523987379617985,0.21090057276231247,180,0.4895833333333333,1112483.7283384004
1.0,70,0.1,1,0.07731043392899982,0.035140398343042945,-0.1920542805409569,0.1255031561057556,135,0.45714285714285713,1077310.4339289998
1.0,75,0.1,1,0.07156427875979943,0.03257605494444804,-0.19635934845692926,0.1115153312317525,137,0.4507042253521127,1071564.2787597994
1.0,70,0.2,1,0.0714494883407997,0.03252475226254048,-0.22206930386280832,0.11162559622126886,132,0.463768115942029,1071449.4883407997
1.0,70,0.15,1,0.0714494883407997,0.03252475226254048,-0.22206930386280832,0.11162559622126886,132,0.463768115942029,1071449.4883407997
1.0,75,0.15,1,0.0714494883407997,0.03252475226254048,-0.22206930386280832,0.11162559622126886,132,0.463768115942029,1071449.4883407997
1.0,75,0.2,1,0.0714494883407997,0.03252475226254048,-0.22206930386280832,0.11162559622126886,132,0.463768115942029,1071449.4883407997
1.0,100,0.1,1,0.07141008878359943,0.03250714294501522,-0.196560431428224,0.11114689255460238,139,0.4583333333333333,1071410.0887835994
1.0,85,0.1,1,0.07141008878359943,0.03250714294501522,-0.196560431428224,0.11114689255460238,139,0.4583333333333333,1071410.0887835994
1.0,80,0.1,1,0.07141008878359943,0.03250714294501522,-0.196560431428224,0.11114689255460238,139,0.4583333333333333,1071410.0887835994
1.0,85,0.2,1,0.07073680223339983,0.03220616921384911,-0.22259643405492452,0.10987412701697974,135,0.4788732394366197,1070736.8022333998
1.0,85,0.15,1,0.07073680223339983,0.03220616921384911,-0.22259643405492452,0.10987412701697974,135,0.4788732394366197,1070736.8022333998
1.0,80,0.2,1,0.07073680223339983,0.03220616921384911,-0.22259643405492452,0.10987412701697974,135,0.4788732394366197,1070736.8022333998
1.0,100,0.2,1,0.07073680223339983,0.03220616921384911,-0.22259643405492452,0.10987412701697974,135,0.4788732394366197,1070736.8022333998
1.0,100,0.15,1,0.07073680223339983,0.03220616921384911,-0.22259643405492452,0.10987412701697974,135,0.4788732394366197,1070736.8022333998
1.0,80,0.15,1,0.07073680223339983,0.03220616921384911,-0.22259643405492452,0.10987412701697974,135,0.4788732394366197,1070736.8022333998
1.0,85,0.0,1,0.049351658788000234,0.022593205480988754,-0.21453609601692417,0.0590504398935542,138,0.4657534246575342,1049351.6587880002
1.0,100,0.0,1,0.049351658788000234,0.022593205480988754,-0.21453609601692417,0.0590504398935542,138,0.4657534246575342,1049351.6587880002
1.0,80,0.3,1,0.049351658788000234,0.022593205480988754,-0.21453609601692417,0.0590504398935542,138,0.4657534246575342,1049351.6587880002
1.0,100,0.3,1,0.049351658788000234,0.022593205480988754,-0.21453609601692417,0.0590504398935542,138,0.4657534246575342,1049351.6587880002
1.0,85,0.3,1,0.049351658788000234,0.022593205480988754,-0.21453609601692417,0.0590504398935542,138,0.4657534246575342,1049351.6587880002
1.0,80,0.0,1,0.049351658788000234,0.022593205480988754,-0.21453609601692417,0.0590504398935542,138,0.4657534246575342,1049351.6587880002
1.0,70,0.3,1,0.04215018976340001,0.019332419892782893,-0.2199613987989406,0.04132778545825482,132,0.4492753623188406,1042150.1897634
1.0,70,0.0,1,0.04215018976340001,0.019332419892782893,-0.2199613987989406,0.04132778545825482,132,0.4492753623188406,1042150.1897634
1.0,75,0.0,1,0.04215018976340001,0.019332419892782893,-0.2199613987989406,0.04132778545825482,132,0.4492753623188406,1042150.1897634
1.0,75,0.3,1,0.04215018976340001,0.019332419892782893,-0.2199613987989406,0.04132778545825482,132,0.4492753623188406,1042150.1897634
